tweet_id,tweet_text,class_label
1116713047614271488,Together we can end #hunger : @FAOemergencies &amp; @WFP are working hand in hand by providing seedsἳD to be planted immediately and foodἵA to families of farmers who lost their crops after #CycloneIdai hit #Mozambique.,other_relevant_information
1109545967970336774,"Your brothers and sisters in #Mozambique, #Malawi &amp; #Zimbabwe urgently need your help. #CycloneIdai caused devastation, impacting hundreds of thousands of people. Many people are displaced and need food and water. You can help: . #Idai",requests_or_urgent_needs
1110473100578172928,"The Pan African Union expresses solidarity with the people of Zimbabwe, Mozambique and Malawi affected shattered by #CycloneIdai. We pray that God comforts meets all those affected at their points of need. The AU should rise to the occasion. ENDS. Toon by @chrisatuk",sympathy_and_support
1107706544110661632,We are putting people and equipment into Mozambique to help those affected by the terrible cyclone. Our hearts are with them. Distributions began before #CycloneIdai hit and we rushed 4 metric tons of high-energy biscuits there today.,rescue_volunteering_or_donation_effort
1108055334046916608,"Over the course of the last 10 days, areas of Zimbabwe, Mozambique and Malawi have been devastated by cyclone idai with hundreds of families having been displaced, trapped in areas with difficult terrain to",displaced_people_and_evacuations
1107215173276917760,#CycloneIdai Update: Chipinge DA Mr William Mashava said over 100 houses destroyed by #CycloneIdai at the Tongogara refugee camp. Image taken from the flooded Dakate river in Chipinge,infrastructure_and_utility_damage
1110949998156484608,"@PacheduZW @daddyhope @maDube_ @DrNkuSibanda this is what people on the ground have verified, not those lies that aid is being politicised. Dont create unnecessary despondency which might actually discourage relief efforts",other_relevant_information
1117650373165162497,"Tomorrow marks 1 month since #CycloneIdai struck. As we look back on the horrific days that followed, lives continue to be at risk from disease, lack of food, clean water &amp; shelter. Thanks to donors - please continue to stand w/the people of #Mozambique, #Zimbabwe &amp; #Malawi.",rescue_volunteering_or_donation_effort
1108106625305505792,"Residents lining up for selfies with MDC leader Nelson Chamisa before he left the Manicaland province of Zimbabwe on Monday, 18 March 2019 #CycloneIdai #Zimbabwe #NelconChamisa #Chamisa #Manicaland",not_humanitarian
1108053484379824128,"Mozambique President Filipe Nyusi has called #CycloneIdai a humanitarian disaster of great proportion. He said more than 1,000 people may have been killed after the cyclone hit the country last week. ➡️",injured_or_dead_people
1108466565987688448,"WHO is providing urgent assistance to meet the health needs of thousands of people impacted by #CycloneIdai in Malawi ἟2἟C, Mozambique ἟2἟F and Zimbabwe ἟F἟C.",rescue_volunteering_or_donation_effort
1108465414638579712,"RT @ShawnGBarber: Canada pledges an initial C$400,000 to help victims of the Cyclone Idai in Mozambique.",rescue_volunteering_or_donation_effort
1107642094812909569,#CycloneIdai Update: The death toll from Cyclone Idai has risen to 82 across the country with many other victims still missing and others awaiting aid.,injured_or_dead_people
1108302443094437888,"Following Cyclone Idai - African Union announce support of $350,000 to the three affected countries, with Mozambique, the hardest hit of the 3, to receive $150,000 from emergency AU funds.",rescue_volunteering_or_donation_effort
1108499525273092096,"@DivaMandeya @ChiefMakomucha @BMrehwa @i_sibanda @RMajongwe @ali_naka @sekuru_gudo @xandatoto @SibandaSibbs @nyashaneta @cdesetfree Hi @DivaMandeya, on Thursday at @AJStream, we discuss #CycloneIdai. What do you think is needed to protect countries vulnerable to extreme weather? Tweet us your thoughts or record a 30-second video comment here: .",sympathy_and_support
1109964666430738437,"As Cyclone Idais death toll rises to 446 from 417 in Mozambique, thousands of families swept apart by the storm are struggling to reunite",injured_or_dead_people
1108265779487744000,RT @SlimSEM_: Standard Chartered doing their part! Filling up a truck going towards #Cycloneidai victims. Zimbabwe you are doing well,other_relevant_information
1109446584176132096,"#Turkey sends aid, search and rescue team to cyclone-hit #Mozambique  #CycloneIdai #Idai #CicloneIdai",rescue_volunteering_or_donation_effort
1107664270060220417,"Devastating news of the destruction wrought by Cyclone Idai across Zimbabwe, Malawi and Mozambique over recent days. Our thoughts are with those who have lost loved ones and livelihoods, and the brave people working to rescue all affected.",sympathy_and_support
1109021212951396352,#UKaid is reaching people affected by #CycloneIdai in Mozambique. @WFP_UNHAS helicopters are delivering UK-funded @WFP food and helping the rescue efforts,rescue_volunteering_or_donation_effort
1110471931638226946,"RAF plane has just landed at Beira airport with ‘critical supplies’ for victims of #CycloneIdai - food, shelters, lights and water purification kits @gmb",rescue_volunteering_or_donation_effort
1107252022322085888,@canembzimbabwe is deeply saddened by the loss of life and destruction in Eastern Zimbabwe caused by #CycloneIdai. Our thoughts are with all of those affected and the first responders working tirelessly to aid in the rescue effort.,rescue_volunteering_or_donation_effort
1108981511066406913,"Ngangu township, Chimanimani. Destroyed. Flattened by rocks and mudslide. Villagers here will try rebuild their shattered lives. Pic credit @shingainyoka #cycloneidai",infrastructure_and_utility_damage
1115688772388163584,"A #safespace is more than just a shelter where women &amp; girls are protected from gender-based violence. It’s a place where they regain hope, trust, dignity &amp; learn to smile again in the aftershock of #Cycloneidai. Donate today &amp; make this happen:",rescue_volunteering_or_donation_effort
1110191088973869056,"@CGwesere @hallaboutafrica @reliefweb reported The rain has caused severe flooding in 14 of Nsanje’s 28 districts so all we have to do as Malawians is give Info instead of debating while fellow citizens there suffer, thanks.",infrastructure_and_utility_damage
1109745562604195840,"Today, President @edmnangagwa attended a church service at the Mabelreign #Methodist Church in Zimbabwe as he paid homage to the victims of #CycloneIdai. #IdaiCyclone @InfoMinZW",sympathy_and_support
1111730073361674246,Lets all come and rally behind @ZimCricketv as we take on @EmiratesCricket in 4 ODIs at Harare Sports Club this April. All proceeds from one of the matches will go towards #CycloneIdai disaster relief efforts #ZIMvUAE #FillUpHSC,rescue_volunteering_or_donation_effort
1107213524076498944,Those who want to donate to the victims of the cyclone via red cross can contact their Operations Director Karikoga Kutadzaushe. He said people can bring the donations to their headquarters in Avondale for small items 10 St Annes. #CycloneIdai,rescue_volunteering_or_donation_effort
1108898533493653504,"In CARE’s experience, separating families puts women and girls at risk of sexual exploitation and abuse. In the aftermath of #CycloneIdai CARE is working to reunite families and provide emergency family shelters with solar lighting in bathrooms. Donate:",rescue_volunteering_or_donation_effort
1110104985537269760,Our #drone pilots in #Zimbabwe are helping in #CycloneIdai search &amp; rescue efforts. Using drone mapping #technology they are able to locate cyclone victims stranded in remote areas. #TeamEconet #SmartTech,rescue_volunteering_or_donation_effort
1116598121948045313,Ppl dont need good information they need accurate information on what is going on with what they pledged. @PacheduZW #CycloneIdai relief #Looting,rescue_volunteering_or_donation_effort
1113010548868820992,#CycloneIdai: The Canadian government will MATCH all public donations to our joint @humcoalition appeal until April 14! A huge thank you to @CanadaDev for helping us reach even more children and families affected by this devastating crisis:,rescue_volunteering_or_donation_effort
1107138837690662912,#CycloneIdai DISASTER RELIEF. you can make financial donations through #MiracleMissions. Check out the bank and ecocash details on the poster. @DougColtart,rescue_volunteering_or_donation_effort
1108040286960263168,"@ZANUPF_Official As we are Donating foodstuffs,Money etc to the people affected by the Cyclone.l just pray that all of the stuff gets theresomeone’s garage or warehouse might be full right nowTiri kukuonaiὄ0#CYCLONEIDAI",rescue_volunteering_or_donation_effort
1107014450777870342,"DEADLY CYCLONE IDAI category 3 intensity upon landfall in Mozambique. Dangerously high seas, extreme flooding, strong, damaging winds, storm surges &amp; significant rainfall #Mozambique #cyclone #CycloneIdai CLICK LINK FOR VIDEO UPDATE:",caution_and_advice
1108681653638086657,We dont tire! We dont tire! @rotarymsasa Club Secretary @TatendaTavaziva has played an inspirational role mobilizing &amp; motivating volunteers for the #Chimanimani/#Chipinge disaster relief efforts. #Serviceaboveself #CycloneIdai @Rotary @UNDPZimbabwe @NewsDayZimbabwe @263Chat,rescue_volunteering_or_donation_effort
1108223343810043905,"DEATH TOLL from tropical cyclone Idai, which smashed into Mozambique and Zimbabwe, rises to more than 300 as rescuers race to help survivors.",injured_or_dead_people
1108271578989690880,"Catastrophic, &amp; getting worse by the hour. Water levels to rise by as much as 9 more metres. Thinking of our colleagues, friends, &amp; families affected. HT to INGC and our @UN colleagues + others working tirelessly on response. @wfp_mozambique @UNICEF_Moz @DFID_Moz @CateTurton",sympathy_and_support
1107259736334979073,#CycloneIdai Update: The ministerial delegation is stuck at Mvumvumvu River bridge towards Nedziwa where there is the district command centre. According to Chimanimani East MP Joshua Sacco 65 have been confirmed dead. Source: @HeraldZimbabwe,injured_or_dead_people
1108396088019599362,Please help us support those affected by #CycloneIdai. Find out how to donate below.,rescue_volunteering_or_donation_effort
1109756809651412992,Lets keep our thoughts and prayers with all those affected by #CycloneIdai what they went through should never be forgoten #PrayforZimbabwe #GodIsLove,sympathy_and_support
1107153946773258241,Our prayers go out to all affected by #CycloneIdai This is the time for all to come together to assist those in need.,sympathy_and_support
1107641669829177345,Lets help those in need #CycloneIdaiFeel free to come by at Impact Hub Harare to drop off any donations.Your efforts will go a long in assisting the victims #FutureLeadersHarare #Impactpeople,rescue_volunteering_or_donation_effort
1109537166034636800,"Right now I am answering questions @UNICEF receives about our work in emergencies, the impact of #CycloneIdai on children and how we are trying to help. Have a question? Share it below.",other_relevant_information
1107322215584989187,"Thank you to those who have donated so far. Let’s have the families of Manicaland in our prayers. Those who can donate, drop off points are noted below. #Cycloneidai",rescue_volunteering_or_donation_effort
1111496349088993282,#CycloneIdai Dead bodies continue to be found. Two of them were today uncovered from this house in Ngangu residential area.@InfoMinZW @parliamentzim @UNZimbabwe @euinzim @NewsDayZimbabwe @DailyNewsZim @HeraldZimbabwe @ZBCNewsonline @ZLHRLawyers @ZimNgo @ZimRights1,injured_or_dead_people
1111286018248974337,Thank you for being on the ground to assist the affected communities. This will always be appreciated in the history of our nation. God continue to bless you.,other_relevant_information
1111292931154034688,#327th_Pb_Updates 2/6 President commends Party for its role in helping victims of #CycloneIdai,other_relevant_information
1110479241366376449,RT @oaxxxy: Was there even supposed to be any political involvement in distributing the donations??????,rescue_volunteering_or_donation_effort
1115634961892237312,Gvnt confirms 3.8 magnitude earthquake struck Manicaland shortly before #CycloneIdai ravaged Zimbabwe,caution_and_advice
1110906600791912450,"Amb. Brian A. Nichols had a great meeting yesterday with Minister of Social Welfare @SekaiNzenza, discussing food security, disaster relief and labor rights. The U.S. is committed to assisting Zimbabweans affected by #CycloneIdai &amp; will continue coordinating efforts.",rescue_volunteering_or_donation_effort
1110234432261316608,.@CARE is delivering aid to #CycloneIdai survivors in #Malawi and #Mozambique and setting up community groups to protect women and girls from abuse.,rescue_volunteering_or_donation_effort
1106851976401379333,"I pray for our Nation Zimbabwe, may we be saved from #CycloneIdai My heart pours out to those who have been affected already @myzimbabwenews Powered by @ZOLconnect",sympathy_and_support
1110966875880636419,.@DFID ἞C἞7 representative in Mozambique @CateTurton joined our @WFP team in #Beira yesterday for an assessment of #CycloneIdai damage and a delivery of nutritional products. WFP continues to work around the clock with #UKaid support to get food and relief to those affected.,rescue_volunteering_or_donation_effort
1111547239409901568,@PacheduZW @juda1952 @InfoMinZW @UNZimbabwe You ignorant that #CycloneIdai is an emergency disaster! Chinekewooo. Busy spreading fake news with your #RumourMill #ChigayoChemakuhwa instead of procure relief. Preparedness when you cant even timely respond @KMutisi @mtongomanya @GBangidza @Nyaradzo10582 @Breezy_Geek1,not_humanitarian
1112800176450822150,"@Martin79851584 @KMutisi @matongo_84260 @matigary @zanupf_patriots Once met that guy ,best MP ever.I heard people are planning to make him the whole life MP.The idea came after he donated food aid relief, blankets ,tents etc to #CycloneIdai victims .",rescue_volunteering_or_donation_effort
1110595020124549121,What could be more beautiful than Zimbabweans helping other Zimbabweans? #SpiritofUbuntu. A big thank you to Hospitality Association of Zimbabwe (HAZ) for championing collections of the #CycloneIdai disaster donations. Help &amp; unity in times like this is what builds nations.,rescue_volunteering_or_donation_effort
1116706649912348673,"Students &amp; community at #YoungAfrica #Beira #Mozambique received cholera vaccinations at our centre. Please, keep supporting our Learn, Work and Rebuild programme. Help our #youths to reconstruct their country. Donate here:",rescue_volunteering_or_donation_effort
1107555921352409088,"#ZITF2019 #35DaysToGo #MondayMotivation As we start a new week, take time to appreciate the fresh opportunity you have been awarded to accomplish your best. Our thoughts &amp; prayers go out to those who lost loved ones &amp; property in #Chimanimani &amp; #Chipinge affected by #CycloneIdai",sympathy_and_support
1108375850179837953,#CycloneIdai: ZimRights Statement on cyclone Idai disaster 20 March 2019 The Zimbabwe Human Rights Association-ZimRights extends its condolences to the families of the victims of cyclone,sympathy_and_support
1113692976511881216,"This is WITCHCRAFT,Politicians aint letting #CycloneIdai donations alone in a hurry! Question is: Why are ppl so inconsiderate? How can someone accept more than they need while their neighbours are wallowing in abject poverty&amp;are affected in the same way as them? #CycloneIdai",not_humanitarian
1117375458671091712,"Cyclone Idai: UN appeals international community to help 1.6 mln children: United Nations, Apr 14 (UNI) One month after Cyclone Idai devastated parts of Mozambique, Malawi and Zimbabwe, the United Nations Childrens",rescue_volunteering_or_donation_effort
1107299366744834049,"The effects of climate change. #cycloneidai on rampage in Manicand province Zimbabwe. Food supplies dwindling, no power, water and sanitation services disrupted. Act on climate change now! #Cycloneidai #chimanimanicyclone",other_relevant_information
1108266812469379073,My heart goes out to the people of Mozambique and Zimbabwe affected by #CycloneIdai one of the worst weather disasters to hit the Southern Hemisphere. Lets all come together to support the good people that have lost families and have been displace.,sympathy_and_support
1108089863809699841,Our thoughts and prayers are with all the families that have suffered the devastating effects of #CycloneIdai .#Mozambique #Malawi #Zimbabwe @vsomozambique. May the spirit of #volunteering observed in the last few days continue in our nation. @VSOPeople @VSO_Intl,sympathy_and_support
1107696573700554752,Lend a helping hand to victims of #CycloneIdai. We will be collecting donations from anywhere in Harare in support of our brothers and sisters in need. Contact us and well come to you! All proceeds go to Chimanimani on Wednesday 20 March. RT for awareness.,rescue_volunteering_or_donation_effort
1107689021747200001,Very sad to see the shocking pics &amp; videos of the areas &amp; families affected by the devastation of #CycloneIdai ὢ2 My heart is with you! ὤFἿC,sympathy_and_support
1107146322719752192,"2. Mr. President, @edmnangagwa Did we need to get to 30 deaths for us to do something meaningful? Someone slept on the job sir. Please let’s not get to 50 deaths. Shame on whoever was responsible for the evacuation of people! #Cycloneidai",injured_or_dead_people
1108076386290413570,"Fears for 500,000 people as 90% of #Mozambique city of Beira destroyed by #CycloneIdai. Mozambique president Filipe Nyusi says death toll already likely 1,000. The cyclone also swept thru #Malawi, killing 56 people and injuring 600, and in #Zimbabwe it has left 98 people dead.",injured_or_dead_people
1107896356352466945,"On Saturday 16 March, WFP Aviation airlifted 2,000 boxes὎6 of high-energy biscuits from Kenya to Beira, #Mozambique as food assistance to those affected by tropical #CycloneIdai. @WFPLogistics @WFP_Africa",rescue_volunteering_or_donation_effort
1107179941052010498,Well done #ChimanimaniHotel coming through for #CycloneIdai victims opening your doors to provide assistance.  @ThreeMenOnABoat @METHI_Zimbabwe @tourism_council @WITZim @ZtaUpdates @Destination_Zim @MoHCCZim @InfoMinZW @ZBCNewsonline @trucilamutasa @263Chat,rescue_volunteering_or_donation_effort
1110079431597535232,"Each day we hear more and more devastating news from the South Eastern Highlands of #Zimbabwe and Central #Mocambique, townships and villages completely destroyed, reports of landscape shifts and discovery of decaying bodies. #CycloneIdai",infrastructure_and_utility_damage
1108725101120372736,"Many displaced people whose houses were damaged or destroyed by #ClycloneIdai are taking shelter in schools around Beira. Access to basic needs, like food, is limited as the city remains cut off from main supplies. More on the situation in #Mozambique:",infrastructure_and_utility_damage
1107988986293878785,"President Filipe Nyusi said at least 1,000 people could have been killed by Cyclone #Idai which made landfall near the port city of Beira on Thursday with winds of up to 177 km/h (106 mph).  #NewsDayZim @HStvZim",injured_or_dead_people
1108241975084490752,I am proud of @MSF_Zimbabwe. We worked so well together in Tsholotsho after the area was affected by Cyclone Dineo. Your efforts are well appreciated.,sympathy_and_support
1108268426068459520,"As we donate let us also remember to check where we donate is credible, the intention may be authentic but the channel may not always reach those it was intended for. I chose #celebrationhealth for my donation @celebrationmin donations still needed #cycloneidai #zimbabwe",rescue_volunteering_or_donation_effort
1108074896641441794,Brandsfresh Mutare today dropped off 1 tonne of butternuts and 1 tonne of potatoes at the @ManicaPostZim building as part of donations towards #CycloneIdai relief efforts.,rescue_volunteering_or_donation_effort
1110277206457139200,#Cuba announced today the donation of a field hospital to #Mozambique as part of the assistance to recovery from the damages of the cyclone. A reinforcement will be sent to the Cuban medical brigade that currently works in that sister nation. @AUC_MoussaFaki @Elfadil_DSA,rescue_volunteering_or_donation_effort
